term,Metabolite,MetaboliteID,Description,pubchem,MetaboliteID_pubchem_from_ambiguity_bygroup,MetaboliteID_pubchem_to_ambiguity_bygroup,MetaboliteID_pubchem_ambiguity_bygroup,MetaboliteID_pubchem_from_ambiguity,MetaboliteID_pubchem_to_ambiguity,MetaboliteID_pubchem_ambiguity
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),Acetate,C00033,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),175,1,2,one-to-many,1,2,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),Oxaloacetate,C00036,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),970,1,3,one-to-many,2,3,many-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),Oxaloacetate,C00036,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),164550,1,3,one-to-many,2,3,many-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),Oxaloacetate,C00036,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),54675764,1,3,one-to-many,2,3,many-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),Glycine,C00037,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),750,1,1,one-to-one,1,1,one-to-one
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),Succinate,C00042,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),1110,1,2,one-to-many,1,2,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),Succinate,C00042,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),160419,1,2,one-to-many,1,2,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),Glyoxylate,C00048,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),760,1,2,one-to-many,1,2,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),Glyoxylate,C00048,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),3614358,1,2,one-to-many,1,2,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),Formate,C00058,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),284,1,2,one-to-many,1,2,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),Formate,C00058,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),283,1,2,one-to-many,1,2,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),L-Glutamine,C00064,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),5961,1,2,one-to-many,1,2,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),L-Glutamine,C00064,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),6992086,1,2,one-to-many,1,2,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),L-Serine,C00065,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),5951,1,2,one-to-many,1,2,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),L-Serine,C00065,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),617,1,2,one-to-many,1,2,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),Succinyl-CoA,C00091,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),92133,1,1,one-to-one,1,1,one-to-one
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),Propanoyl-CoA,C00100,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),92753,1,2,one-to-many,1,2,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),Propanoyl-CoA,C00100,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),25245439,1,2,one-to-many,1,2,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),Glycerone phosphate,C00111,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),668,1,2,one-to-many,1,2,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),Glycerone phosphate,C00111,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),4643300,1,2,one-to-many,1,2,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),Butanoyl-CoA,C00136,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),265,1,2,one-to-many,1,2,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),Butanoyl-CoA,C00136,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),122283,1,2,one-to-many,1,2,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),(S)-Malate,C00149,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),222656,1,4,one-to-many,1,4,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),(S)-Malate,C00149,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),5459792,1,4,one-to-many,1,4,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),(S)-Malate,C00149,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),525,1,4,one-to-many,1,4,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),(S)-Malate,C00149,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),160434,1,4,one-to-many,1,4,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),Citrate,C00158,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),311,1,2,one-to-many,1,2,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),Citrate,C00158,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),31348,1,2,one-to-many,1,2,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),Glycolate,C00160,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),Hydroxypyruvate,C00168,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),964,1,2,one-to-many,1,2,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),Hydroxypyruvate,C00168,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),4186339,1,2,one-to-many,1,2,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),3-Phospho-D-glycerate,C00197,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),439183,1,2,one-to-many,1,2,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),3-Phospho-D-glycerate,C00197,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),25245548,1,2,one-to-many,1,2,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),Oxalate,C00209,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),971,1,2,one-to-many,1,2,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),Oxalate,C00209,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),71081,1,2,one-to-many,1,2,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),D-Glycerate,C00258,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),439194,1,2,one-to-many,1,2,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),D-Glycerate,C00258,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),5460358,1,2,one-to-many,1,2,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),Glycolaldehyde,C00266,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),756,1,1,one-to-one,1,1,one-to-one
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),Isocitrate,C00311,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),1198,1,3,one-to-many,1,3,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),Isocitrate,C00311,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),5460172,1,3,one-to-many,1,3,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),Isocitrate,C00311,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),20848914,1,3,one-to-many,1,3,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),Oxalyl-CoA,C00313,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),Acetoacetyl-CoA,C00332,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),92153,1,2,one-to-many,1,2,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),Acetoacetyl-CoA,C00332,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),74,1,2,one-to-many,1,2,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),cis-Aconitate,C00417,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),643757,1,1,one-to-one,1,1,one-to-one
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),meso-Tartaric acid,C00552,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),2-Phospho-D-glycerate,C00631,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),59,1,4,one-to-many,1,4,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),2-Phospho-D-glycerate,C00631,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),40467846,1,4,one-to-many,1,4,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),2-Phospho-D-glycerate,C00631,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),439278,1,4,one-to-many,1,4,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),2-Phospho-D-glycerate,C00631,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),60038355,1,4,one-to-many,1,4,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),(S)-Methylmalonyl-CoA,C00683,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),439291,2,7,many-to-many,2,7,many-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),(S)-Methylmalonyl-CoA,C00683,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),21252287,2,7,many-to-many,2,7,many-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),(S)-Methylmalonyl-CoA,C00683,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),123909,2,7,many-to-many,2,7,many-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),(S)-Methylmalonyl-CoA,C00683,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),11966111,2,7,many-to-many,2,7,many-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),(S)-Methylmalonyl-CoA,C00683,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),22833590,2,7,many-to-many,2,7,many-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),(S)-Methylmalonyl-CoA,C00683,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),449534,2,7,many-to-many,2,7,many-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),(S)-Methylmalonyl-CoA,C00683,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),613,2,7,many-to-many,2,7,many-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),Formyl-CoA,C00798,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),439313,1,2,one-to-many,1,2,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),Formyl-CoA,C00798,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),3082032,1,2,one-to-many,1,2,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),Crotonoyl-CoA,C00877,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),5497143,1,2,one-to-many,1,2,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),Crotonoyl-CoA,C00877,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),592,1,2,one-to-many,1,2,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),Pentanoyl-CoA,C00888,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),439337,1,2,one-to-many,1,2,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),Pentanoyl-CoA,C00888,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),11966122,1,2,one-to-many,1,2,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),"(R,R)-Tartaric acid",C00898,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),444305,1,1,one-to-one,1,1,one-to-one
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),Dihydroxyfumarate,C00975,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),8618,1,2,one-to-many,1,2,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),Dihydroxyfumarate,C00975,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),54678503,1,2,one-to-many,1,2,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),2-Phosphoglycolate,C00988,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),529,1,1,one-to-one,1,1,one-to-one
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),4-Hydroxy-2-oxoglutarate,C01127,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),599,1,2,one-to-many,1,2,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),4-Hydroxy-2-oxoglutarate,C01127,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),5459960,1,2,one-to-many,1,2,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),2-Hydroxy-3-oxopropanoate,C01146,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),1122,1,1,one-to-one,1,1,one-to-one
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),"D-Ribulose 1,5-bisphosphate",C01182,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),(R)-Methylmalonyl-CoA,C01213,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),439291,2,7,many-to-many,2,7,many-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),(R)-Methylmalonyl-CoA,C01213,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),21252287,2,7,many-to-many,2,7,many-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),(R)-Methylmalonyl-CoA,C01213,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),123909,2,7,many-to-many,2,7,many-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),(R)-Methylmalonyl-CoA,C01213,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),11966111,2,7,many-to-many,2,7,many-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),(R)-Methylmalonyl-CoA,C01213,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),22833590,2,7,many-to-many,2,7,many-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),(R)-Methylmalonyl-CoA,C01213,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),449534,2,7,many-to-many,2,7,many-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),(R)-Methylmalonyl-CoA,C01213,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),613,2,7,many-to-many,2,7,many-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),Ethylene glycol,C01380,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),Mesaconate,C01732,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),638129,1,1,one-to-one,1,1,one-to-one
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),3-Ethylmalate,C01989,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),3-Oxalomalate,C01990,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),439620,1,1,one-to-one,1,1,one-to-one
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),3-Propylmalate,C02123,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),4632710,1,1,one-to-one,1,1,one-to-one
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),Formyl phosphate,C02405,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),2-Hydroxy-3-oxoadipate,C03217,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),439945,1,1,one-to-one,1,1,one-to-one
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),2-Hydroxy-3-oxosuccinate,C03459,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),"trans-2,3-Epoxysuccinate",C03548,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),(R)-3-Hydroxybutanoyl-CoA,C03561,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),11966146,1,4,one-to-many,2,4,many-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),(R)-3-Hydroxybutanoyl-CoA,C03561,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),644065,1,4,one-to-many,2,4,many-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),(R)-3-Hydroxybutanoyl-CoA,C03561,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),439419,1,4,one-to-many,2,4,many-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),(R)-3-Hydroxybutanoyl-CoA,C03561,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),9543037,1,4,one-to-many,2,4,many-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),L-threo-3-Methylaspartate,C03618,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),L-Malyl-CoA,C04348,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),440302,1,2,one-to-many,1,2,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),L-Malyl-CoA,C04348,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),11966145,1,2,one-to-many,1,2,one-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),L-erythro-3-Methylmalyl-CoA,C06027,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),2-Methylfumaryl-CoA,C06028,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),11966166,1,1,one-to-one,1,1,one-to-one
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),N-Formylderivatives,C06049,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),(2S)-Ethylmalonyl-CoA,C18026,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),49852422,2,3,many-to-many,2,3,many-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),(2S)-Ethylmalonyl-CoA,C18026,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),71448977,2,3,many-to-many,2,3,many-to-many
Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),(2S)-Ethylmalonyl-CoA,C18026,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),25244975,2,3,many-to-many,2,3,many-to-many
