"Plot","Metabolite","CAS","SUPER_PATHWAY","SUB_PATHWAY","COMP_ID","PLATFORM","RI","MASS","HMDB","KEGG","PUBCHEM","CHEBI","manual_correction","correction_tbl"
"Adapted","streptomycin","3810-74-0","Xenobiotics","Drug",39872,"LC/MS Pos",543.3,300.8,NA,NA,"19648",NA,"FALSE",NA
"Adapted","2-eicosatrienoylglycerophosphocholine*",NA,"Lipid","Lysolipid",35884,"LC/MS Pos",5565,546.3,NA,NA,NA,NA,"FALSE",NA
"Adapted","succinate","110-15-6","Energy","Krebs cycle",1437,"GC/MS",1348,247,"HMDB0000254","C00042","1110, 160419","15741, 30031","FALSE",NA
"Adapted","succinylcarnitine",NA,"Energy","Krebs cycle",37058,"LC/MS Pos",1401,262.1,NA,NA,NA,NA,"FALSE",NA
"Adapted","tartarate","87-69-4, 6106-24-7","Xenobiotics","Food component/Plant",15336,"GC/MS",1626.1,292.1,"HMDB0000956, HMDB0059916, HMDB0062642","C00898","444305, 875","15671, 30924, 15674, 30929","TRUE","keeping_only_compatible_for_partially_compatible_features"
"Adapted","taurine","107-35-7","Amino acid","Cysteine, methionine, SAM, taurine metabolism",2125,"GC/MS",1616.4,254.1,"HMDB0000251","C00245","1123","15891, 507393","FALSE",NA
"Adapted","testosterone",NA,"Lipid","Sterol/Steroid",19464,"LC/MS Pos",5119,289.2,"HMDB0000234, HMDB0000628","C00535","6013, 10204","17347, 42534","FALSE",NA
"Adapted","theobromine","83-67-0","Xenobiotics","Xanthine metabolism",18392,"LC/MS Pos",2136,181.1,"HMDB0002825","C07480","5429","28946","FALSE",NA
"Adapted","threitol","2418-52-2","Carbohydrate","Nucleotide sugars, pentose metabolism",35854,"GC/MS",1513,217.1,"HMDB0004136","C16884","169019","48300","FALSE",NA
"Adapted","threonate","70753-61-6","Cofactors and vitamins","Ascorbate and aldarate metabolism",27738,"GC/MS",1560.7,292.1,"HMDB0000943, HMDB0245425, HMDB0062620","C01620","5460407, 439535, 21145021","15908, 49060, 57561","FALSE",NA
"Adapted","threonine","72-19-5","Amino acid","Glycine, serine and threonine metabolism",1284,"GC/MS",1412.3,218.1,"HMDB0000167, HMDB0004041","C00188","6288, 99289, 205","16857, 57926, 26986, 28718, 38262, 38263","FALSE",NA
"Adapted","threonylglutamate","54532-73-9","Peptide","Dipeptide",42067,"LC/MS Pos",819,249.2,"HMDB0029060",NA,"7020163","74857","FALSE",NA
"Adapted","2-ethylhexanoate","149-57-5","Xenobiotics","Chemical",1554,"GC/MS",1210.5,201.2,"HMDB0031230, HMDB0062546",NA,"8697","89058","FALSE",NA
"Adapted","threonylleucine","50299-12-2","Peptide","Dipeptide",40051,"LC/MS Pos",2204,233.2,"HMDB0029065",NA,"7021827","74860","FALSE",NA
"Adapted","threonylmethionine","90729-28-5","Peptide","Dipeptide",42068,"LC/MS Pos",1641,251.1,"HMDB0029067",NA,"7020164","74861","FALSE",NA
"Adapted","threonylphenylalanine",NA,"Peptide","Dipeptide",31530,"LC/MS Pos",2500,267.2,NA,NA,"4099798, 4099799",NA,"TRUE","completely_incompatible_manual_no_cas"
"Adapted","threonylvaline","99032-17-4","Peptide","Dipeptide",42011,"LC/MS Pos",1574.5,219.2,"HMDB0029074",NA,"7020901","90328","FALSE",NA
"Adapted","thymidine","50-89-5","Nucleotide","Pyrimidine metabolism, thymine containing",39539,"LC/MS Neg",1935,284.8,"HMDB0000273","C00214","5789","17748","FALSE",NA
"Adapted","thymine","65-71-4","Nucleotide","Pyrimidine metabolism, thymine containing",604,"GC/MS",1429.1,255,"HMDB0000262","C00178","1135","17821","FALSE",NA
"Adapted","trans-4-hydroxyproline","51-35-4","Amino acid","Urea cycle, arginine-, proline-, metabolism",1366,"GC/MS",1537,140,"HMDB0000725, HMDB0006055, HMDB0036576","C01157","5810, 69248","18095, 18240, 58419, 58375, 20392","FALSE",NA
"Adapted","trans-urocanate","104-98-3","Amino acid","Histidine metabolism",607,"LC/MS Pos",1119,139.1,"HMDB0000301, HMDB0002280, HMDB0034174","C00785","736715","30817, 17771","FALSE",NA
"Adapted","triethyleneglycol","112-27-6","Xenobiotics","Chemical",27743,"LC/MS Pos",1824,168.1,NA,NA,NA,NA,"FALSE",NA
"Adapted","trigonelline (N'-methylnicotinate)","6138-41-6","Cofactors and vitamins","Nicotinate and nicotinamide metabolism",32401,"LC/MS Pos",757,138.1,"HMDB0000875","C01004","5570","18123","FALSE",NA
"Adapted","2-hydroxyacetaminophen sulfate*",NA,"Xenobiotics","Drug",33173,"LC/MS Neg",1703,246.1,NA,NA,NA,NA,"FALSE",NA
"Adapted","tryptophan","73-22-3","Amino acid","Tryptophan metabolism",54,"LC/MS Pos",2445,205.1,"HMDB0000929, HMDB0013609","C00078","9060, 6305, 1148","16828, 57912, 16296, 27897","FALSE",NA
"Adapted","tryptophan betaine","20671-76-5","Amino acid","Tryptophan metabolism",37097,"LC/MS Pos",2464,247.1,"HMDB0061115","C09213","442106","5832","FALSE",NA
"Adapted","tryptophylasparagine","175027-11-9","Peptide","Dipeptide",40661,"LC/MS Pos",1963,319.2,NA,NA,NA,NA,"FALSE",NA
"Adapted","tryptophylglutamate","36099-95-3","Peptide","Dipeptide",41401,"LC/MS Pos",2246,334.2,"HMDB0029082",NA,"3634442",NA,"FALSE",NA
"Adapted","tryptophylleucine","13123-35-8","Peptide","Dipeptide",40080,"LC/MS Pos",3369,318.2,"HMDB0029087",NA,"323786",NA,"FALSE",NA
"Adapted","tyrosine","60-18-4","Amino acid","Phenylalanine & tyrosine metabolism",1299,"LC/MS Pos",1516,182.1,"HMDB0000158, HMDB0000647","C00082","6057, 1153","17895, 58315, 18186, 28479","FALSE",NA
"Adapted","tyrosylalanine","730-08-5","Peptide","Dipeptide",40018,"LC/MS Pos",1589.5,253.2,NA,NA,"7020632",NA,"TRUE","completely_incompatible_manual_with_cas"
"Adapted","tyrosylglutamine","28252-40-6","Peptide","Dipeptide",41459,"LC/MS Pos",1437,310.2,NA,NA,NA,NA,"FALSE",NA
"Adapted","tyrosylglycine","673-05-5","Peptide","Dipeptide",41375,"LC/MS Pos",1596.8,239.1,"HMDB0259337",NA,"259323",NA,"FALSE",NA
"Adapted","tyrosylhistidine","3788-44-1","Peptide","Dipeptide",41464,"LC/MS Pos",903,319.2,NA,NA,NA,NA,"FALSE",NA
"Adapted","2-hydroxybutyrate (AHB)","3347-90-8","Amino acid","Cysteine, methionine, SAM, taurine metabolism",21044,"GC/MS",1169.4,130.9,"HMDB0000008","C05984","440864, 11266","50613, 1148, 73709, 64552","FALSE",NA
"Adapted","tyrosylleucine","17355-10-1","Peptide","Dipeptide",40031,"LC/MS Pos",2656,295.2,NA,NA,"7009561, 87071",NA,"TRUE","completely_incompatible_manual_with_cas"
"Adapted","tyrosyllysine","54925-88-1","Peptide","Dipeptide",40656,"LC/MS Pos",949.1,310.2,NA,NA,NA,NA,"FALSE",NA
"Adapted","tyrosylphenylalanine","17355-11-2","Peptide","Dipeptide",41492,"LC/MS Pos",2890,329.2,"HMDB0029112",NA,"3421919",NA,"FALSE",NA
"Adapted","tyrosyltyrosine","1050-28-8","Peptide","Dipeptide",40667,"LC/MS Pos",2177,345.2,NA,NA,"5057430, 70590",NA,"TRUE","completely_incompatible_manual_with_cas"
"Adapted","tyrosylvaline","17355-09-8","Peptide","Dipeptide",41424,"LC/MS Pos",2041,281.2,NA,NA,"7009559, 7009560",NA,"TRUE","completely_incompatible_manual_with_cas"
"Adapted","undecanedioate","1852-04-6","Lipid","Fatty acid, dicarboxylate",35671,"LC/MS Neg",2376,215.1,"HMDB0000888",NA,"15816","73713","FALSE",NA
"Adapted","uracil","66-22-8","Nucleotide","Pyrimidine metabolism, uracil containing",605,"GC/MS",1370.4,241,"HMDB0000300","C00106","1174","17568","FALSE",NA
"Adapted","urate","69-93-2, 120K5305","Nucleotide","Purine metabolism, urate metabolism",1604,"LC/MS Neg",769,167.1,"HMDB0000289","C00366","1175","17775","FALSE",NA
"Adapted","urea","57-13-6","Amino acid","Urea cycle, arginine-, proline-, metabolism",1670,"GC/MS",1223.9,171,"HMDB0000294","C00086","1176","16199","FALSE",NA
"Adapted","uridine","58-96-8","Nucleotide","Pyrimidine metabolism, uracil containing",606,"LC/MS Neg",1430,243.1,"HMDB0000296","C00299","6029","16704","FALSE",NA
"Adapted","2-hydroxyglutarate","40951-21-1","Lipid","Fatty acid, dicarboxylate",37253,"GC/MS",1576,247,"HMDB0000606, HMDB0002323, HMDB0059655","C01087, C02630","43, 4609868, 439391, 5460200","17084, 11596, 32796, 15801","TRUE","keeping_only_compatible_for_partially_compatible_features"
"Adapted","uridine monophosphate (5' or 3')",NA,"Nucleotide","Pyrimidine metabolism, uracil containing",39879,"LC/MS Pos",1079,325,NA,NA,NA,NA,"FALSE",NA
"Adapted","valerylcarnitine",NA,"Lipid","Fatty acid metabolism",34406,"LC/MS Pos",2584,246.2,"HMDB0013128",NA,"16226475, 53481619","85095, 165624","FALSE",NA
"Adapted","valine","72-18-4","Amino acid","Valine, leucine and isoleucine metabolism",1649,"LC/MS Pos",1040,118.1,"HMDB0000883, HMDB0034366","C00183","6287, 1182","16414, 57762, 27266, 27477, 87977","FALSE",NA
"Adapted","valylalanine","27493-61-4","Peptide","Dipeptide",41518,"LC/MS Pos",1278.6,189.1,"HMDB0029120",NA,"6992637","75008","FALSE",NA
"Adapted","valylarginine","37682-75-0","Peptide","Dipeptide",42072,"LC/MS Pos",794.2,274.2,"HMDB0304792",NA,"4266827",NA,"FALSE",NA
"Adapted","valylasparagine","66170-00-1","Peptide","Dipeptide",40727,"LC/MS Neg",1334,230.2,"HMDB0002923","C00252","10357, 439193","28189","TRUE","keeping_only_compatible_for_partially_compatible_features"
"Adapted","valylaspartate","20556-16-5","Peptide","Dipeptide",40650,"LC/MS Pos",1073.3,233.1,"HMDB0029123",NA,"7009608","75009","FALSE",NA
"Adapted","valylglutamate","3062-07-5","Peptide","Dipeptide",32454,"LC/MS Pos",1346,247.1,"HMDB0029126",NA,"7009623","75011","FALSE",NA
"Adapted","valylglutamine","42854-54-6","Peptide","Dipeptide",42079,"LC/MS Pos",1102,246.2,"HMDB0029125",NA,"7016044","75010","FALSE",NA
"Adapted","valylglycine","686-43-1","Peptide","Dipeptide",40475,"LC/MS Pos",1330,175.1,"HMDB0259740",NA,"136487",NA,"FALSE",NA
"Adapted","2-hydroxyhippurate (salicylurate)","487-54-7","Xenobiotics","Benzoate metabolism",18281,"LC/MS Neg",2252,194.1,"HMDB0000840","C07588","10253","9008","FALSE",NA
"Adapted","valylhistidine","13589-07-6","Peptide","Dipeptide",40680,"LC/MS Neg",1629.1,253.2,"HMDB0029129",NA,"7408624","73700","FALSE",NA
"Adapted","valylisoleucine","20556-14-3","Peptide","Dipeptide",40050,"LC/MS Pos",2365,231.2,"HMDB0029130",NA,"7010531","75012","FALSE",NA
"Adapted","valylleucine",NA,"Peptide","Dipeptide",39994,"LC/MS Pos",2503.3,231.2,NA,NA,"352039",NA,"FALSE",NA
"Adapted","valyllysine","22677-62-9","Peptide","Dipeptide",41384,"LC/MS Neg",1601.8,244.2,"HMDB0029132",NA,"168058","75014","FALSE",NA
"Adapted","valylmethionine","14486-09-0","Peptide","Dipeptide",40674,"LC/MS Pos",2000,249.1,"HMDB0029133",NA,"6993038","75015","FALSE",NA
"Adapted","valylphenylalanine","3918-92-1","Peptide","Dipeptide",40688,"LC/MS Pos",2790,265.2,"HMDB0029134",NA,"6993119","75016","FALSE",NA
"Adapted","valylserine","15388-94-8","Peptide","Dipeptide",40716,"LC/MS Neg",1332,203.2,NA,NA,"139506",NA,"FALSE",NA
"Adapted","valyltryptophan","24587-37-9","Peptide","Dipeptide",40649,"LC/MS Pos",2830,304.2,"HMDB0029138",NA,"168182",NA,"FALSE",NA
"Adapted","valyltyrosine","3061-91-4","Peptide","Dipeptide",40697,"LC/MS Pos",2000,281.2,"HMDB0029139",NA,"7009554","73703","FALSE",NA
"Adapted","valylvaline","3918-94-3","Peptide","Dipeptide",40728,"LC/MS Pos",1842,217.2,"HMDB0029140",NA,"107475","73704","FALSE",NA
"Adapted","2-hydroxyisobutyrate","594-61-6","Xenobiotics","Chemical",22030,"GC/MS",1107.5,130.9,"HMDB0000729, HMDB0242161",NA,"11671, 4277439","50129, 19641","FALSE",NA
"Adapted","vanillylmandelate (VMA)","55-10-7","Amino acid","Phenylalanine & tyrosine metabolism",1567,"GC/MS",1806.8,297.1,"HMDB0000291, HMDB0133489, HMDB0304531","C05584","736172, 1245, 23615482","1127735, 20106, 27622","FALSE",NA
"Adapted","venlafaxine","93413-69-5","Xenobiotics","Drug",38623,"LC/MS Pos",3700,278.2,"HMDB0005016","C07187","5656","9943","TRUE","keeping_only_compatible_for_partially_compatible_features"
"Adapted","xanthine","69-89-6","Nucleotide","Purine metabolism, (hypo)xanthine/inosine containing",3147,"LC/MS Pos",1430,153.1,"HMDB0000292","C00385","1188","17712","FALSE",NA
"Adapted","xanthosine","146-80-5","Nucleotide","Purine metabolism, (hypo)xanthine/inosine containing",15136,"LC/MS Pos",1785,285,"HMDB0000299","C01762","64959","18107","FALSE",NA
"Adapted","xylitol","87-99-0","Carbohydrate","Nucleotide sugars, pentose metabolism",41319,"GC/MS",1677.6,217,"HMDB0000568, HMDB0002917, HMDB0242149","C00379, C01904","6912, 94154","17151, 1305691, 18333","TRUE","keeping_only_compatible_for_partially_compatible_features"
"Adapted","xylonate","73686-31-7","Carbohydrate","Nucleotide sugars, pentose metabolism",35638,"GC/MS",1722,292,"HMDB0059750, HMDB0242170, HMDB0060256, HMDB0242183","C00502, C05411","6602431, 5460056, 6971043, 6971042","48093, 17746, 48092, 28146","TRUE","completely_incompatible_manual_with_cas"
"Adapted","xylose","609-06-3","Carbohydrate","Nucleotide sugars, pentose metabolism",15835,"GC/MS",1723.9,204,"HMDB0000098, HMDB0003763, HMDB0060254","C00181","135191","53455","FALSE",NA
"Adapted","xylulose","551-84-8","Carbohydrate","Nucleotide sugars, pentose metabolism",18344,"GC/MS",1668,306.1,"HMDB0001644, HMDB0000654","C00310","12358757, 5289590","17140","FALSE",NA
"Adapted","2-hydroxypalmitate","764-67-0","Lipid","Fatty acid, monohydroxy",35675,"LC/MS Neg",5508,271.3,NA,NA,"92836","65101, 65097","FALSE",NA
"Adapted","2-isopropylmalate","3237-44-3","Carbohydrate","Glycolysis, gluconeogenesis, pyruvate metabolism",15667,"LC/MS Neg",732,175.2,"HMDB0000402","C02504","5280523","35128, 1178","FALSE",NA
"Adapted","1-arachidonoylglycerophosphoinositol*",NA,"Lipid","Lysolipid",34214,"LC/MS Neg",5479,619.4,NA,NA,NA,NA,"FALSE",NA
"Adapted","2-linoleoylglycerol (2-monolinolein)","3443-82-1","Lipid","Monoacylglycerol",32536,"GC/MS",2169,408.3,"HMDB0011538",NA,"5365676","75457","FALSE",NA
"Adapted","2-linoleoylglycerophosphocholine*",NA,"Lipid","Lysolipid",35257,"LC/MS Pos",5544,520.4,NA,NA,NA,NA,"FALSE",NA
"Adapted","2-linoleoylglycerophosphoethanolamine*",NA,"Lipid","Lysolipid",36593,"LC/MS Neg",5650,476.4,NA,NA,NA,NA,"FALSE",NA
"Adapted","2-methoxyacetaminophen sulfate*",NA,"Xenobiotics","Drug",33178,"LC/MS Neg",1977,260.1,NA,NA,NA,NA,"FALSE",NA
"Adapted","2-methylbutyroylcarnitine","31023-25-3","Amino acid","Valine, leucine and isoleucine metabolism",35431,"LC/MS Pos",2439,246.1,"HMDB0000378, HMDB0001963",NA,"6426901","73026","FALSE",NA
"Adapted","2-myristoylglycerophosphocholine*",NA,"Lipid","Lysolipid",35681,"LC/MS Pos",5450,468.3,NA,NA,NA,NA,"FALSE",NA
"Adapted","2-oleoylglycerol (2-monoolein)","3443-84-3","Lipid","Monoacylglycerol",35848,"GC/MS",2170,410.1,"HMDB0011537",NA,"5319879","73990","FALSE",NA
"Adapted","2-oleoylglycerophosphocholine*",NA,"Lipid","Lysolipid",35254,"LC/MS Pos",5640,522.4,NA,NA,NA,NA,"FALSE",NA
"Adapted","2-oleoylglycerophosphoethanolamine*",NA,"Lipid","Lysolipid",35687,"LC/MS Neg",5848,478.3,NA,NA,NA,NA,"FALSE",NA
"Adapted","2-oleoylglycerophosphoserine*",NA,"Lipid","Lysolipid",37948,"LC/MS Neg",5577,522.3,NA,NA,NA,NA,"FALSE",NA
"Adapted","1-arachidonylglycerol",NA,"Lipid","Monoacylglycerol",34397,"GC/MS",2226,203.1,"HMDB0011572","C13857","53480981",NA,"TRUE","keeping_only_compatible_for_partially_compatible_features"
"Adapted","2-palmitoleoylglycerophosphocholine*",NA,"Lipid","Lysolipid",35819,"LC/MS Pos",5482,494.3,NA,NA,NA,NA,"FALSE",NA
"Adapted","2-palmitoylglycerol (2-monopalmitin)","23470-00-0","Lipid","Monoacylglycerol",33419,"GC/MS",2108,129,"HMDB0011533",NA,"123409","75455","FALSE",NA
"Adapted","2-palmitoylglycerophosphocholine*",NA,"Lipid","Lysolipid",35253,"LC/MS Pos",5604,496.3,NA,NA,NA,NA,"FALSE",NA
"Adapted","2-palmitoylglycerophosphoethanolamine*",NA,"Lipid","Lysolipid",35688,"LC/MS Neg",5790,452.3,NA,NA,NA,NA,"FALSE",NA
"Adapted","2-phosphoglycerate","70195-25-4","Carbohydrate","Glycolysis, gluconeogenesis, pyruvate metabolism",35629,"GC/MS",1734,459.1,"HMDB0000362, HMDB0062707, HMDB0003391, HMDB0304085","C00631","59, 40467846, 439278, 60038355","24344, 58289, 17835, 88350","FALSE",NA
"Adapted","2-stearoylglycerophosphocholine*",NA,"Lipid","Lysolipid",35255,"LC/MS Pos",5780,524.4,NA,NA,"10208382",NA,"FALSE",NA
"Adapted","2-stearoylglycerophosphoethanolamine*",NA,"Lipid","Lysolipid",41220,"LC/MS Pos",5779.6,482.2,NA,NA,NA,NA,"FALSE",NA
"Adapted","3'-dephosphocoenzyme A","3633-59-8","Cofactors and vitamins","Pantothenate and CoA metabolism",18289,"LC/MS Neg",2010,686.2,"HMDB0001373","C00882","444485","15468","FALSE",NA
"Adapted","3,4-dihydroxyphenethyleneglycol","28822-73-3","Amino acid","Phenylalanine & tyrosine metabolism",1555,"GC/MS",1807.7,355.2,"HMDB0000318, HMDB0005870","C05576","91528","1387","FALSE",NA
"Adapted","3-(4-hydroxyphenyl)lactate","6482-98-0","Amino acid","Phenylalanine & tyrosine metabolism",32197,"LC/MS Neg",1395,181.1,"HMDB0000755","C03672","9378, 9548580","17385, 36659","FALSE",NA
"Adapted","1-docosahexaenoylglycerophosphocholine*",NA,"Lipid","Lysolipid",33822,"LC/MS Pos",5518,568.4,NA,NA,NA,NA,"FALSE",NA
"Adapted","3-(N-acetyl-L-cystein-S-yl) acetaminophen*","52372-86-8","Xenobiotics","Drug",18299,"LC/MS Pos",2622,313.1,"HMDB0242140",NA,"83967","133435, 133438","FALSE",NA
"Adapted","3-(cystein-S-yl)acetaminophen*",NA,"Xenobiotics","Drug",34365,"LC/MS Pos",1960,271.2,"HMDB0242116",NA,"5233914","133066, 133067","FALSE",NA
"Adapted","3-aminoisobutyrate","10569-72-9, 214139-20-5","Nucleotide","Pyrimidine metabolism, thymine containing, Valine, leucine and isoleucine metabolism/",1566,"GC/MS",1252.2,101.9,"HMDB0003911, HMDB0000485","C05145","64956","27389, 142590","FALSE",NA
"Adapted","3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF)","86879-39-2","Lipid","Fatty acid, dicarboxylate",31787,"LC/MS Neg",2815,239.1,"HMDB0061112, HMDB0062776",NA,"123979","41254","FALSE",NA
"Adapted","3-dehydrocarnitine*","10457-99-5","Lipid","Carnitine metabolism",32654,"LC/MS Pos",1020,160.2,"HMDB0012154","C02636","6991982","57885","FALSE",NA
"Adapted","3-hydroxybutyrate (BHBA)","625-72-9","Lipid","Ketone bodies",542,"GC/MS",1203.5,116.9,"HMDB0000011, HMDB0000357","C01089","92135, 6971058, 441, 3541112","17066, 10983, 20067, 37054","FALSE",NA
"Adapted","3-hydroxydecanoate","5561-87-5","Lipid","Fatty acid, monohydroxy",22053,"LC/MS Neg",4681,187.2,"HMDB0002203, HMDB0010725",NA,"5312798, 5312799, 26612","37371, 171760, 132983","FALSE",NA
"Adapted","3-hydroxyhippurate",NA,"Xenobiotics","Benzoate metabolism",39600,"LC/MS Neg",1670,194.1,"HMDB0006116",NA,"450268","70824","FALSE",NA
"Adapted","3-hydroxyoctanoate","88930-08-9","Lipid","Fatty acid, monohydroxy",22001,"LC/MS Neg",3463,159.2,"HMDB0001954",NA,"11367166, 26613","37100, 37098","FALSE",NA
"Adapted","3-indoxyl sulfate","2642-37-7","Amino acid","Tryptophan metabolism",27672,"LC/MS Neg",2258,212,"HMDB0000682, HMDB0003309",NA,"10258","43355, 144643","FALSE",NA
"Adapted","1-heptadecanoylglycerophosphocholine","50930-23-9","Lipid","Lysolipid",33957,"LC/MS Pos",5750,510.4,"HMDB0010380, HMDB0010381, HMDB0010382, HMDB0010383, HMDB0010384, HMDB0010385, HMDB0010387, HMDB0010390, HMDB0010391, HMDB0010392, HMDB0010393, HMDB0010395, HMDB0010396, HMDB0010397, HMDB0010398, HMDB0010399, HMDB0010400, HMDB0010401, HMDB0010402, HMDB0010403, HMDB0010404, HMDB0010405, HMDB0010406, HMDB0010408, HMDB0012108, HMDB0013122, HMDB0062541, HMDB0094688, HMDB0258493","C04230","24779456, 24779458, 460602, 24779461, 497299, 53480465, 52924045, 24779473, 52924051, 52924053, 24779476, 53480469, 11757087, 24779479, 53480471, 52924059, 52924039, 53480473, 53480475, 10415542, 24779481, 53480477, 24779513, 24779463, 24779527, 53480467","73794, 131924, 72998, 73851, 73858, 86255, 88698, 74968, 88685, 83055, 74344, 86259, 88684, 88952, 133657, 74348, 133734, 73873, 86260, 88948, 84753, 74340, 133662, 74343, 88686, 183975","FALSE",NA
"Adapted","3-methyl-2-oxovalerate","51829-07-3","Amino acid","Valine, leucine and isoleucine metabolism",15676,"LC/MS Neg",2106,129.2,"HMDB0000491, HMDB0001962, HMDB0002254, HMDB0003736, HMDB0004750","C00671, C06008","439286, 440877, 6857401","15614, 28379, 35146","FALSE",NA
"Adapted","3-methylhistidine","368-16-1","Amino acid","Histidine metabolism",15677,"LC/MS Neg",911,168.1,"HMDB0000001, HMDB0000479, HMDB0004935, HMDB0006703, HMDB0006704","C01152","92105, 64969","50599, 27596","FALSE",NA
"Adapted","3-phosphoglycerate","80731-10-8","Carbohydrate","Glycolysis, gluconeogenesis, pyruvate metabolism",40264,"GC/MS",1754,357.1,"HMDB0000807","C00597","724","17050","FALSE",NA
"Adapted","3-ureidopropionate","462-88-4","Amino acid","Alanine and aspartate metabolism",3155,"LC/MS Pos",1062,133.1,"HMDB0000026, HMDB0062812","C02642","111, 6971254","18261, 11892","FALSE",NA
"Adapted","4-acetamidophenol","103-90-2","Xenobiotics","Drug",12032,"LC/MS Pos",2238,152.1,"HMDB0001859","C06804","1983","46195","FALSE",NA
"Adapted","4-acetaminophen sulfate","10066-90-7, 32113-41-0","Xenobiotics","Drug",37475,"LC/MS Neg",1779,230.1,"HMDB0001859, HMDB0059911","C06804","1983, 83939","32635, 46195","TRUE","keeping_only_compatible_for_partially_compatible_features"
"Adapted","4-androsten-3beta,17beta-diol disulfate 1*",NA,"Lipid","Sterol/Steroid",37202,"LC/MS Neg",3735,224.3,"HMDB0003818","C04295","10634","2710","FALSE",NA
"Adapted","4-guanidinobutanoate","463-003, 463-00-3","Amino acid","Guanidino and acetamido metabolism",15681,"LC/MS Pos",1085,146.1,"HMDB0003464, HMDB0005991","C01035","500","15728, 57486","FALSE",NA
