Metabolite,Cond1_DF_Detected,Cond1_DF_ValueCol,Cond1_DF_PadjCol,Cond1_DF_Cutoff,Cond1_DF_Cutoff_Specific.x,Cond2_DF_Detected,Cond2_DF_ValueCol,Cond2_DF_PadjCol,Cond2_DF_Cutoff,Cond2_DF_Cutoff_Specific,BG_method,RG1_All,RG2_Significant,RG3_SignificantChange,Cond1_DF_ Log2FC,Cond1_DF_AveExpr,Cond1_DF_t.val,Cond1_DF_p.val,Cond1_DF_ p.adj,Cond1_DF_B,Cond1_DF_log2(MS55_01),Cond1_DF_log2(MS55_02),Cond1_DF_log2(MS55_03),Cond1_DF_log2(MS55_04),Cond1_DF_log2(MS55_05),Cond1_DF_log2(MS55_06),Cond1_DF_log2(MS55_07),Cond1_DF_log2(MS55_08),Cond1_DF_log2(MS55_17),Cond1_DF_log2(MS55_18),Cond1_DF_log2(MS55_19),Cond1_DF_log2(MS55_20),Cond1_DF_log2(MS55_21),Cond1_DF_log2(MS55_22),Cond1_DF_log2(MS55_23),Cond1_DF_log2(MS55_24),Cond1_DF_log2(MS55_33),Cond1_DF_log2(MS55_34),Cond1_DF_log2(MS55_35),Cond1_DF_log2(MS55_36),Cond1_DF_log2(MS55_37),Cond1_DF_log2(MS55_38),Cond1_DF_log2(MS55_39),Cond1_DF_log2(MS55_40),Cond1_DF_Cutoff_Specific.y,Cond2_DF_ Log2FC,Cond2_DF_AveExpr,Cond2_DF_t.val,Cond2_DF_p.val,Cond2_DF_ p.adj,Cond2_DF_B,Cond2_DF_log2(MS55_01),Cond2_DF_log2(MS55_02),Cond2_DF_log2(MS55_03),Cond2_DF_log2(MS55_04),Cond2_DF_log2(MS55_09),Cond2_DF_log2(MS55_10),Cond2_DF_log2(MS55_11),Cond2_DF_log2(MS55_12),Cond2_DF_log2(MS55_17),Cond2_DF_log2(MS55_18),Cond2_DF_log2(MS55_19),Cond2_DF_log2(MS55_20),Cond2_DF_log2(MS55_25),Cond2_DF_log2(MS55_26),Cond2_DF_log2(MS55_27),Cond2_DF_log2(MS55_28),Cond2_DF_log2(MS55_33),Cond2_DF_log2(MS55_34),Cond2_DF_log2(MS55_35),Cond2_DF_log2(MS55_36),Cond2_DF_log2(MS55_41),Cond2_DF_log2(MS55_42),Cond2_DF_log2(MS55_43),Cond2_DF_log2(MS55_44),RG1_Specific_Cond2,RG1_Specific_Cond1
glycerol 3-phosphate,TRUE,-1.823186969505759,7.985145658338097e-28,DOWN,DOWN,TRUE,-0.9130562989832498,3.4038809867048745e-16,No Change,Significant Negative,TRUE,Cond1 DOWN + Cond2 Significant Negative,core_DOWN,Cond1_DOWN,-1.823186969505759,23.859118798123678,-25.495163021729553,8.823365368329388e-29,7.985145658338097e-28,55.14126972372385,24.652886480274525,24.66547087052213,24.708179792981873,24.603580684063527,22.918051575451212,22.89244517990592,22.886285391894003,22.771022890542874,24.61742516178497,24.673667612150066,24.60008596279817,24.73281659574462,22.489986420038125,22.61870849327305,22.67309047007141,22.658739976013916,24.52272931920088,24.528878997299383,24.641426167083935,24.646964285657614,22.88562301337044,22.898559624411458,22.97197560851074,23.051379652009338,DOWN,-0.9130562989832498,23.859118798123678,-12.768037277551123,9.967165320185544e-17,3.4038809867048745e-16,26.95682411994888,24.652886480274525,24.66547087052213,24.708179792981873,24.603580684063527,23.72827687903676,23.554139040051204,23.570776410336304,23.50535558043736,24.61742516178497,24.673667612150066,24.60008596279817,24.73281659574462,23.730038438752235,23.588204204139185,23.70443556475826,23.81492600325882,24.52272931920088,24.528878997299383,24.641426167083935,24.646964285657614,23.874375492213527,23.70220890061708,23.844107377873566,24.020592450288365,Cond1 DOWN + Cond2 Significant Negative,Cond2 No Change + Cond1 DOWN
glycerophosphocholine,TRUE,-1.0565798245562092,1.8101819096683364e-18,DOWN,DOWN,TRUE,-0.22522981654921637,0.0039797014567119595,No Change,Significant Negative,TRUE,Cond1 DOWN + Cond2 Significant Negative,core_DOWN,Cond1_DOWN,-1.0565798245562092,33.33836368161769,-14.757291866340195,4.60046231186428e-19,1.8101819096683364e-18,32.41496918527369,33.46122112073303,33.443253456458784,33.54257129894775,33.39689617227195,32.68675012442456,32.58931368735715,32.76324470017998,32.707440228056015,33.30610076563965,33.350967688508504,33.43308315406082,33.35912737003212,32.09427963927565,32.07022084581972,32.20951079361833,32.2008419381992,33.57085754636903,33.45812906411399,33.692523425272284,33.576036512412344,32.36802427662081,32.35044910710403,32.434776094072326,32.43695824541786,DOWN,-0.22522981654921637,33.33836368161769,-3.1457936850300157,0.002902323714287175,0.0039797014567119595,-4.012107136699681,33.46122112073303,33.443253456458784,33.54257129894775,33.39689617227195,33.008314603920944,32.936690327301186,33.137099004553974,33.12033712367895,33.30610076563965,33.350967688508504,33.43308315406082,33.35912737003212,33.26895725305009,33.245931445492836,33.373830393594275,33.364831087216416,33.57085754636903,33.45812906411399,33.692523425272284,33.576036512412344,33.39523367602184,33.3123950577958,33.32125148589245,33.40313831771088,Cond1 DOWN + Cond2 Significant Negative,Cond2 No Change + Cond1 DOWN
glycerophosphoethanolamine,TRUE,-1.8783252129709496,1.721072832132162e-28,DOWN,DOWN,TRUE,-1.2801200695339752,1.0076340916754054e-21,DOWN,DOWN,TRUE,Cond1 DOWN + Cond2 DOWN,core_DOWN,core_DOWN,-1.8783252129709496,27.596868041094172,-26.483347043554325,1.711564142451874e-29,1.721072832132162e-28,56.80568843807693,28.78710365235661,28.798046355155247,28.806742442001696,28.69473235318763,27.031093702747068,26.929512961425008,27.001479511905792,26.986752577124047,28.3482956249915,28.421155025915663,28.425770205827483,28.465441454854226,26.430015675354166,26.47527412584417,26.564645886692407,26.479183518958834,28.411789230623345,28.338096465426386,28.559711141221403,28.42605307292549,26.488279475366337,26.506839259443517,26.49452817391587,26.555429600058083,DOWN,-1.2801200695339752,27.596868041094172,-18.048985247482534,1.6701117541581304e-22,1.0076340916754054e-21,40.46054788736687,28.78710365235661,28.798046355155247,28.806742442001696,28.69473235318763,27.136942297751585,27.08129178154837,27.077363106290058,27.130198963203988,28.3482956249915,28.421155025915663,28.425770205827483,28.465441454854226,27.366626535987432,27.364309172968248,27.3447519757226,27.339299533863993,28.411789230623345,28.338096465426386,28.559711141221403,28.42605307292549,27.33963358067052,27.262287030967986,27.3131875526435,27.3656046584607,Cond1 DOWN + Cond2 DOWN,Cond2 DOWN + Cond1 DOWN
glycerophosphoinositol,TRUE,-1.9925708847925385,7.425479785648821e-18,DOWN,DOWN,TRUE,-1.927929151195361,2.6038798610868738e-17,DOWN,DOWN,TRUE,Cond1 DOWN + Cond2 DOWN,core_DOWN,core_DOWN,-1.9925708847925385,25.101036317749767,-14.201715700266968,1.9691880094538308e-18,7.425479785648821e-18,30.938801542101285,27.076781444713973,27.1146342737484,27.060692708973846,27.087907487484067,24.317620877377806,24.14933448894631,24.425332352932994,24.774598075514188,26.597877572327295,26.553838243595703,26.537896785692787,26.62801032062603,24.904434823312695,24.885429085941542,24.982370891961615,24.877278346965582,26.28447019153727,26.434338449005683,26.346407734107856,26.410467436353958,24.850183793873857,24.656637572719657,24.661216118955593,24.738035602154557,DOWN,-1.927929151195361,25.101036317749767,-13.740992556149013,6.761455992877518e-18,2.6038798610868738e-17,29.686700306039878,27.076781444713973,27.1146342737484,27.060692708973846,27.087907487484067,24.64289428528115,24.856417079774037,24.77540948605021,24.86448124839119,26.597877572327295,26.553838243595703,26.537896785692787,26.62801032062603,25.076448111330777,25.199047033732533,24.951373919158424,25.191735192142485,26.28447019153727,26.434338449005683,26.346407734107856,26.410467436353958,24.278261890046153,24.36640570142294,24.325340857204907,24.4703580292877,Cond1 DOWN + Cond2 DOWN,Cond2 DOWN + Cond1 DOWN
glycine,TRUE,-3.4451162431010083,4.1865437136824023e-38,DOWN,DOWN,TRUE,-3.1439527035509123,1.9075074277598778e-36,DOWN,DOWN,TRUE,Cond1 DOWN + Cond2 DOWN,core_DOWN,core_DOWN,-3.4451162431010083,22.408527495731676,-44.773973307299926,1.3878045459720669e-39,4.1865437136824023e-38,80.30268293178838,25.01380136845893,24.945067917082937,25.00029633307781,24.865865929743492,21.67966900702865,21.35421091486725,21.274264991761676,21.36704624531486,24.646180000377583,24.54887857122542,24.77390520864157,24.857953059655827,21.015787649440682,21.41343904798822,21.075679753007673,21.13097056130565,24.65325716082655,24.57304346647501,24.673642062338914,24.588869860969773,21.336671330740472,21.3868798546904,21.383167384330143,21.381579281185985,DOWN,-3.1439527035509123,22.408527495731676,-40.85994332124334,8.43097205639725e-38,1.9075074277598778e-36,76.16615361574458,25.01380136845893,24.945067917082937,25.00029633307781,24.865865929743492,21.698268203408254,21.613596513424003,21.458941507168152,21.52150852019183,24.646180000377583,24.54887857122542,24.77390520864157,24.857953059655827,21.65042629860289,21.683390880541072,21.47555236740053,21.666707359047372,24.65325716082655,24.57304346647501,24.673642062338914,24.588869860969773,21.777171715900728,21.414046501433717,21.623878205743573,21.829840423400707,Cond1 DOWN + Cond2 DOWN,Cond2 DOWN + Cond1 DOWN
guanosine,TRUE,-0.35970651480495874,0.17640158121859636,No Change,Not Significant,TRUE,-0.2907635131479722,0.2614267773730955,No Change,Not Significant,TRUE,Cond1 Not Significant + Cond2 Not Significant,None,None,-0.35970651480495874,19.522980689249707,-1.4966443191271033,0.1413161838491518,0.17640158121859636,-7.4724676577804114,19.67057212535425,19.997994700919843,19.762495410232795,19.395123511280875,20.35505801384947,20.270948064914467,19.97535534748216,20.247141357543722,19.442009923780553,19.512223390929936,19.440487680755673,19.653960652817844,19.029321697918704,19.425594030425927,19.570727820119348,19.172464251670405,19.51155078354133,19.795109556104446,19.843979996230797,19.499803556372715,17.68262321427162,19.125287136303648,18.43806842598287,17.91624375017918,Not Significant,-0.2907635131479722,19.522980689249707,-1.209790599423284,0.23253984064678662,0.2614267773730955,-7.853607379257475,19.67057212535425,19.997994700919843,19.762495410232795,19.395123511280875,19.2207794513357,19.51200870285212,19.157421560746048,19.302126613806816,19.442009923780553,19.512223390929936,19.440487680755673,19.653960652817844,18.750768654193305,17.990922602511745,19.29168755888096,19.355242371602383,19.51155078354133,19.795109556104446,19.843979996230797,19.499803556372715,20.013659778720893,19.708677199581945,19.949149898399597,19.78370473791388,Cond1 No Change + Cond2 Not Significant,Cond2 No Change + Cond1 Not Significant
hexanoylcarnitine C6,TRUE,-0.4556105006615496,1.120624074540587e-7,No Change,Significant Negative,TRUE,-1.0168535869865671,4.0672096686137586e-18,DOWN,DOWN,TRUE,Cond1 Significant Negative + Cond2 DOWN,core_DOWN,Cond2_DOWN,-0.4556105006615496,22.079983602044717,-6.476542366493956,5.572163906555405e-8,1.120624074540587e-7,6.633160513192905,22.768877544386577,22.79951265628937,22.63941303879039,22.46210881464651,22.517696623696896,22.438377316830657,22.42887865566467,22.315050741954078,22.87518103271198,22.929031479346154,22.939208992428618,22.897377517628197,21.863818556525345,22.188798950289872,22.174577234966435,22.166094300533675,22.472341449756136,22.522527131920814,22.56291536429479,22.51957108962511,22.33426068934623,22.172804874202544,22.133871243411733,22.186510916463913,Significant Negative,-1.0168535869865671,22.079983602044717,-14.454661003373218,1.0111847242409897e-18,4.0672096686137586e-18,31.615397197865843,22.768877544386577,22.79951265628937,22.63941303879039,22.46210881464651,21.79562787844444,21.504012910656368,21.57305547259799,21.785037579004264,22.87518103271198,22.929031479346154,22.939208992428618,22.897377517628197,21.693799337703695,21.629181080863678,22.063764678790196,21.621888866270854,22.472341449756136,22.522527131920814,22.56291536429479,22.51957108962511,21.636138241569974,21.68490145289923,21.608066350732457,21.590349218452687,Cond1 No Change + Cond2 DOWN,Cond2 DOWN + Cond1 Significant Negative
hexenoylcarnitine C6:1,TRUE,-0.027445613213529896,0.8315255543775512,No Change,Not Significant,TRUE,-0.2231997952845184,0.08499126537556206,No Change,Not Significant,TRUE,Cond1 Not Significant + Cond2 Not Significant,None,None,-0.027445613213529896,20.79606366307872,-0.22893587125198592,0.819933554901429,0.8315255543775512,-8.562659209446096,21.089273103040338,21.224414317439916,20.683698088635975,20.57842415932105,21.344802654409115,21.2934507725378,20.931717312171052,20.975650467584828,21.11534055766078,21.37147637611169,20.79411027479748,21.23562808557609,20.514148531956085,20.646045095797533,20.825126511983694,20.925941894824785,20.584501059395258,20.86183003837406,20.882370575130487,20.1330664908537,20.44517815271651,20.919088027386348,20.78651619122178,20.617120155184885,Not Significant,-0.2231997952845184,20.79606366307872,-1.8618071747632172,0.06902605530501449,0.08499126537556206,-6.8827182442622545,21.089273103040338,21.224414317439916,20.683698088635975,20.57842415932105,20.853542724788003,20.94150287351232,20.608208273972036,20.68629855393267,21.11534055766078,21.37147637611169,20.79411027479748,21.23562808557609,20.62774183986365,20.814296163028636,21.29096560753909,20.344804826573725,20.584501059395258,20.86183003837406,20.882370575130487,20.1330664908537,20.822318510116673,20.147792093003705,20.018542621456625,20.719721495135463,Cond1 No Change + Cond2 Not Significant,Cond2 No Change + Cond1 Not Significant
hexosamine phosphate,TRUE,-1.6112234965496235,7.987036281956336e-23,DOWN,DOWN,TRUE,-1.7910480065883938,1.1475683882882446e-24,DOWN,DOWN,TRUE,Cond1 DOWN + Cond2 DOWN,core_DOWN,core_DOWN,-1.6112234965496235,22.720271600438178,-19.208270996296953,1.3238181682800558e-23,7.987036281956336e-23,43.0360359977425,24.39282423967005,24.457587131874952,24.371628261508977,24.264557178292797,22.53769524767601,22.51833616468587,22.533025826248476,22.39654173443067,23.83096470933198,24.019685778095994,23.87004883807235,23.983576162656828,22.08256714606664,22.329347969895334,22.366213342259826,22.284250777789286,23.669384998749358,23.692691870860727,23.78812226707315,23.635881408779106,22.284078495857486,22.36997833116085,22.375406455409504,22.564829394890925,DOWN,-1.7910480065883938,22.720271600438178,-21.35205671441607,1.6484407787565944e-25,1.1475683882882446e-24,47.491796897646296,24.39282423967005,24.457587131874952,24.371628261508977,24.264557178292797,22.158226040151057,22.083791479384075,21.98820025481022,21.948701024889573,23.83096470933198,24.019685778095994,23.87004883807235,23.983576162656828,22.25962174279846,22.105623826257933,22.30684044287542,22.28558097632675,23.669384998749358,23.692691870860727,23.78812226707315,23.635881408779106,22.416053887723876,22.180673615736442,22.334068812428654,22.416994662523127,Cond1 DOWN + Cond2 DOWN,Cond2 DOWN + Cond1 DOWN
hippuric acid-d5,TRUE,0.10388703002994504,0.0019124323797416749,No Change,Significant Positive,TRUE,0.05377960638395862,0.09972075986036127,No Change,Not Significant,TRUE,Cond1 Significant Positive + Cond2 Not Significant,None,None,0.10388703002994504,31.92862228149269,3.4401173150421913,0.0012467791204945726,0.0019124323797416749,-3.2113097170480067,31.952298339673703,31.98080990561558,31.96690165446308,32.00910931205964,32.000833481705364,31.944735260278208,32.00313049082804,31.974027762987305,31.773553400197585,31.806682889997557,31.742672659882174,31.80274659858592,31.966264785388297,31.951783439939298,31.984868148298535,31.985559942362702,31.854151634515464,31.799961503089012,31.83260042025052,31.880471888106225,31.929791467652088,31.948425061506754,31.980102981310253,31.979081744538973,Significant Positive,0.05377960638395862,31.92862228149269,1.780859026042825,0.08153962684714623,0.09972075986036127,-7.0231690649536525,31.952298339673703,31.98080990561558,31.96690165446308,32.00910931205964,31.922474326428073,31.919006132501075,31.936048364862256,32.003404830047316,31.773553400197585,31.806682889997557,31.742672659882174,31.80274659858592,31.873536031930385,31.92674067408487,31.87617184918324,31.867850717943693,31.854151634515464,31.799961503089012,31.83260042025052,31.880471888106225,31.94792356476072,31.93312971084135,31.936584607249753,31.9044446732112,Cond1 No Change + Cond2 Not Significant,Cond2 No Change + Cond1 Significant Positive
histidine,TRUE,-1.037187525211234,4.9507928523202385e-20,DOWN,DOWN,TRUE,-1.022356043113323,8.711673441271024e-20,DOWN,DOWN,TRUE,Cond1 DOWN + Cond2 DOWN,core_DOWN,core_DOWN,-1.037187525211234,28.92554731376253,-16.25234473697424,1.0940978679160747e-20,4.9507928523202385e-20,36.21192969304771,29.928656513862993,29.87741241689282,29.930499303806144,29.759306851400183,28.79724556345691,28.799071867583265,28.75706045304949,28.671306035289895,29.502474086063746,29.63328904510438,29.59687180696449,29.595130038343527,28.405615473343314,28.65519095922029,28.622019899123252,28.552397063924843,29.605979417992582,29.60036713817756,29.769790646720402,29.469900406291757,28.67302482547251,28.549669280437026,28.71506621831093,28.625759729874108,DOWN,-1.022356043113323,28.92554731376253,-16.019940900487274,1.925231699728403e-20,8.711673441271024e-20,35.63792931047456,29.928656513862993,29.87741241689282,29.930499303806144,29.759306851400183,28.847542338547598,28.727289215765587,28.517910103593675,28.63246529138234,29.502474086063746,29.63328904510438,29.59687180696449,29.595130038343527,28.579927139736906,28.639557046476458,28.65592303096696,28.52981126521309,29.605979417992582,29.60036713817756,29.769790646720402,29.469900406291757,28.83709732878902,28.53475625016208,28.61474486321874,28.884381280408295,Cond1 DOWN + Cond2 DOWN,Cond2 DOWN + Cond1 DOWN
homoarginine,TRUE,0.08642031724924237,0.46128951241046706,No Change,Not Significant,TRUE,0.011662317427539648,0.9199098542990166,No Change,Not Significant,TRUE,Cond1 Not Significant + Cond2 Not Significant,None,None,0.08642031724924237,20.866803422429037,0.8446596656424888,0.4026726130433911,0.46128951241046706,-8.227851844455232,21.218968957217395,21.04022547699013,21.060269885830934,20.740248266273163,21.05379164979824,20.928188915903853,21.075487880220322,20.864476457728795,20.409478259308592,20.82600705232515,20.621489954170283,20.79218030455609,20.833679528137928,21.115954166798222,20.956013010002188,20.75934336063984,21.05679392056848,21.013726376445188,21.14715717622592,20.78393813142601,21.17724710329449,20.777538263174606,21.10222996517579,21.10357726745412,Not Significant,0.011662317427539648,20.866803422429037,0.11398580163218004,0.9097451045277567,0.9199098542990166,-8.582775969074143,21.218968957217395,21.04022547699013,21.060269885830934,20.740248266273163,21.045563564888447,20.87090739376465,20.451054720486862,20.690974863075827,20.409478259308592,20.82600705232515,20.621489954170283,20.79218030455609,20.760529294880172,21.041914948623663,21.018973159143556,20.73767825291055,21.05679392056848,21.013726376445188,21.14715717622592,20.78393813142601,21.19759244121334,20.84772007583125,20.874989704894794,21.312533150754767,Cond1 No Change + Cond2 Not Significant,Cond2 No Change + Cond1 Not Significant
hypotaurine,TRUE,0.9432958340960447,1.560621658662353e-14,No Change,Significant Positive,TRUE,0.43104405816454516,8.198344487074519e-6,No Change,Significant Positive,TRUE,Cond1 Significant Positive + Cond2 Significant Positive,None,None,0.9432958340960447,20.396316923778485,11.38557010872046,5.604442420610661e-15,1.560621658662353e-14,22.872245856008092,20.440941975572695,20.345779203863703,20.42308023308174,20.33926176719945,21.170145632961336,21.142504234376982,21.054244957326258,21.084801380351383,19.79307463645771,19.771214325871934,19.885208220571457,19.90038431539523,20.674426458073025,20.87344686118422,20.8156547224116,20.688563952767637,19.519412336497158,19.765680155100767,19.57619025706576,19.776878880121426,20.905374159748558,20.722835378409773,20.82392146406086,20.900737114279977,Significant Positive,0.43104405816454516,20.396316923778485,5.202696934289776,4.4388826504602365e-6,8.198344487074519e-6,2.2805357753905096,20.440941975572695,20.345779203863703,20.42308023308174,20.33926176719945,20.24875509609298,20.267127469263386,20.30811743644738,20.46888996996721,19.79307463645771,19.771214325871934,19.885208220571457,19.90038431539523,20.282037162502956,20.3298697120614,20.36370583047318,20.4495250962548,19.519412336497158,19.765680155100767,19.57619025706576,19.776878880121426,20.5626430920427,20.434805317494753,20.44959390325762,20.544564918915313,Cond1 No Change + Cond2 Significant Positive,Cond2 No Change + Cond1 Significant Positive
