"";"MetaboliteID";"Description";"term";"Metabolite";"pubchem";"Metabolite_Name";"Log2FC";"t.val";"p.val";"p.adj"
"8072";"C04844";"map00984";"Steroid degradation";"3-Hydroxy-5,9,17-trioxo-4,5:9,10-disecoandrosta-1(10),2-dien-4-oate";"7401";NA;NA;NA;NA;NA
"8073";"C04844";"map01100";"Metabolic pathways";"3-Hydroxy-5,9,17-trioxo-4,5:9,10-disecoandrosta-1(10),2-dien-4-oate";"7401";NA;NA;NA;NA;NA
"8074";"C04844";"map01120";"Microbial metabolism in diverse environments";"3-Hydroxy-5,9,17-trioxo-4,5:9,10-disecoandrosta-1(10),2-dien-4-oate";"7401";NA;NA;NA;NA;NA
"8075";"C04844";"map01220";"Degradation of aromatic compounds";"3-Hydroxy-5,9,17-trioxo-4,5:9,10-disecoandrosta-1(10),2-dien-4-oate";"7401";NA;NA;NA;NA;NA
"8076";"C04851";"map00550";"Peptidoglycan biosynthesis";"MurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)-diphospho-undecaprenol";"7408";NA;NA;NA;NA;NA
"8077";"C04851";"map01100";"Metabolic pathways";"MurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)-diphospho-undecaprenol";"7408";NA;NA;NA;NA;NA
"8078";"C04853";"map00590";"Arachidonic acid metabolism";"20-OH-Leukotriene B4";"7409";NA;NA;NA;NA;NA
"8079";"C04858";"map00944";"Flavone and flavonol biosynthesis";"Apigenin 7-O-[beta-D-apiosyl-(1->2)-beta-D-glucoside]";"7413";NA;NA;NA;NA;NA
"8080";"C04872";"map00561";"Glycerolipid metabolism";"1,2-Diacyl-3-[3-(alpha-D-N-acetylneuraminyl)-beta-D-galactosyl]-sn-glycerol";"7424";NA;NA;NA;NA;NA
"8081";"C04874";"map00790";"Folate biosynthesis";"7,8-Dihydroneopterin";"7426";NA;NA;NA;NA;NA
"8082";"C04874";"map01100";"Metabolic pathways";"7,8-Dihydroneopterin";"7426";NA;NA;NA;NA;NA
"8083";"C04874";"map01240";"Biosynthesis of cofactors";"7,8-Dihydroneopterin";"7426";NA;NA;NA;NA;NA
"8084";"C04877";"map00300";"Lysine biosynthesis";"UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimelate";"7429";NA;NA;NA;NA;NA
"8085";"C04877";"map00550";"Peptidoglycan biosynthesis";"UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimelate";"7429";NA;NA;NA;NA;NA
"8086";"C04877";"map01100";"Metabolic pathways";"UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimelate";"7429";NA;NA;NA;NA;NA
"8087";"C04882";"map00300";"Lysine biosynthesis";"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-6-carboxy-L-lysyl-D-alanyl-D-alanine";"7434";NA;NA;NA;NA;NA
"8088";"C04882";"map00550";"Peptidoglycan biosynthesis";"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-6-carboxy-L-lysyl-D-alanyl-D-alanine";"7434";NA;NA;NA;NA;NA
"8089";"C04882";"map01100";"Metabolic pathways";"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-6-carboxy-L-lysyl-D-alanyl-D-alanine";"7434";NA;NA;NA;NA;NA
"8090";"C04884";"map00600";"Sphingolipid metabolism";"N-Acetyl-D-galactosaminyl-(N-acetylneuraminyl)-D-galactosyl-D-glucosylceramide";"7436";NA;NA;NA;NA;NA
"8091";"C04895";"map00790";"Folate biosynthesis";"7,8-Dihydroneopterin 3'-triphosphate";"7446";NA;NA;NA;NA;NA
"8092";"C04895";"map01100";"Metabolic pathways";"7,8-Dihydroneopterin 3'-triphosphate";"7446";NA;NA;NA;NA;NA
"8093";"C04895";"map01240";"Biosynthesis of cofactors";"7,8-Dihydroneopterin 3'-triphosphate";"7446";NA;NA;NA;NA;NA
"8094";"C04896";"map00340";"Histidine metabolism";"5-(5-Phospho-D-ribosylaminoformimino)-1-(5-phosphoribosyl)-imidazole-4-carboxamide";"7447";NA;NA;NA;NA;NA
"8095";"C04896";"map01100";"Metabolic pathways";"5-(5-Phospho-D-ribosylaminoformimino)-1-(5-phosphoribosyl)-imidazole-4-carboxamide";"7447";NA;NA;NA;NA;NA
"8096";"C04896";"map01110";"Biosynthesis of secondary metabolites";"5-(5-Phospho-D-ribosylaminoformimino)-1-(5-phosphoribosyl)-imidazole-4-carboxamide";"7447";NA;NA;NA;NA;NA
"8097";"C04896";"map01230";"Biosynthesis of amino acids";"5-(5-Phospho-D-ribosylaminoformimino)-1-(5-phosphoribosyl)-imidazole-4-carboxamide";"7447";NA;NA;NA;NA;NA
"8098";"C04900";"map00944";"Flavone and flavonol biosynthesis";"Luteolin 7-O-[beta-D-glucuronosyl-(1->2)-beta-D-glucuronide]-4'-O-beta-D-glucuronide";"7450";NA;NA;NA;NA;NA
"8099";"C04911";"map00600";"Sphingolipid metabolism";"D-Galactosyl-N-acetyl-D-galactosaminyl-(N-acetylneuraminyl)-D-galactosyl-D-glucosylceramide";"7461";NA;NA;NA;NA;NA
"8100";"C04911";"map05110";"Vibrio cholerae infection";"D-Galactosyl-N-acetyl-D-galactosaminyl-(N-acetylneuraminyl)-D-galactosyl-D-glucosylceramide";"7461";NA;NA;NA;NA;NA
"8101";"C04911";"map04517";"IgSF CAM signaling";"D-Galactosyl-N-acetyl-D-galactosaminyl-(N-acetylneuraminyl)-D-galactosyl-D-glucosylceramide";"7461";NA;NA;NA;NA;NA
"8102";"C04916";"map00340";"Histidine metabolism";"N-(5'-Phospho-D-1'-ribulosylformimino)-5-amino-1-(5''-phospho-D-ribosyl)-4-imidazolecarboxamide";"7464";NA;NA;NA;NA;NA
"8103";"C04916";"map01100";"Metabolic pathways";"N-(5'-Phospho-D-1'-ribulosylformimino)-5-amino-1-(5''-phospho-D-ribosyl)-4-imidazolecarboxamide";"7464";NA;NA;NA;NA;NA
"8104";"C04916";"map01110";"Biosynthesis of secondary metabolites";"N-(5'-Phospho-D-1'-ribulosylformimino)-5-amino-1-(5''-phospho-D-ribosyl)-4-imidazolecarboxamide";"7464";NA;NA;NA;NA;NA
"8105";"C04916";"map01230";"Biosynthesis of amino acids";"N-(5'-Phospho-D-1'-ribulosylformimino)-5-amino-1-(5''-phospho-D-ribosyl)-4-imidazolecarboxamide";"7464";NA;NA;NA;NA;NA
"8106";"C04919";"map00540";"Lipopolysaccharide biosynthesis";"2,3,2'3'-Tetrakis(3-hydroxytetradecanoyl)-D-glucosaminyl-1,6-beta-D-glucosamine 1,4'-bisphosphate";"7466";NA;NA;NA;NA;NA
"8107";"C04919";"map01100";"Metabolic pathways";"2,3,2'3'-Tetrakis(3-hydroxytetradecanoyl)-D-glucosaminyl-1,6-beta-D-glucosamine 1,4'-bisphosphate";"7466";NA;NA;NA;NA;NA
"8108";"C04927";"map04517";"IgSF CAM signaling";"N-Acetylneuraminyl-D-galactosyl-N-acetyl-D-galactosaminyl-(N-acetylneuraminyl)-D-galactosyl-D-glucosylceramide";"7473";NA;NA;NA;NA;NA
"8109";"C04932";"map00540";"Lipopolysaccharide biosynthesis";"Lipid A disaccharide";"7476";NA;NA;NA;NA;NA
"8110";"C04932";"map01100";"Metabolic pathways";"Lipid A disaccharide";"7476";NA;NA;NA;NA;NA
"8111";"C05005";"map05133";"Pertussis";"Glycolipid";"7490";NA;NA;NA;NA;NA
"8112";"C05011";"map00982";"Drug metabolism - cytochrome P450";"Hydroxytamoxifen";"7494";NA;NA;NA;NA;NA
"8113";"C05073";"map00401";"Novobiocin biosynthesis";"Coumermycin A1";"7522";NA;NA;NA;NA;NA
"8114";"C05073";"map01110";"Biosynthesis of secondary metabolites";"Coumermycin A1";"7522";NA;NA;NA;NA;NA
"8115";"C05080";"map00401";"Novobiocin biosynthesis";"Novobiocin";"7526";NA;NA;NA;NA;NA
"8116";"C05080";"map01100";"Metabolic pathways";"Novobiocin";"7526";NA;NA;NA;NA;NA
"8117";"C05080";"map01110";"Biosynthesis of secondary metabolites";"Novobiocin";"7526";NA;NA;NA;NA;NA
"8118";"C05102";"map00071";"Fatty acid degradation";"alpha-Hydroxy fatty acid";"7530";NA;NA;NA;NA;NA
"8119";"C05103";"map00100";"Steroid biosynthesis";"4alpha-Methylzymosterol";"7531";NA;NA;NA;NA;NA
"8120";"C05103";"map01100";"Metabolic pathways";"4alpha-Methylzymosterol";"7531";NA;NA;NA;NA;NA
"8121";"C05103";"map01110";"Biosynthesis of secondary metabolites";"4alpha-Methylzymosterol";"7531";NA;NA;NA;NA;NA
"8122";"C05107";"map00100";"Steroid biosynthesis";"7-Dehydrodesmosterol";"7533";NA;NA;NA;NA;NA
"8123";"C05107";"map01100";"Metabolic pathways";"7-Dehydrodesmosterol";"7533";NA;NA;NA;NA;NA
"8124";"C05108";"map00100";"Steroid biosynthesis";"14-Demethyllanosterol";"7534";NA;NA;NA;NA;NA
"8125";"C05108";"map01100";"Metabolic pathways";"14-Demethyllanosterol";"7534";NA;NA;NA;NA;NA
"8126";"C05108";"map01110";"Biosynthesis of secondary metabolites";"14-Demethyllanosterol";"7534";NA;NA;NA;NA;NA
"8127";"C05109";"map00100";"Steroid biosynthesis";"24,25-Dihydrolanosterol";"7535";NA;NA;NA;NA;NA
"8128";"C05113";"map04080";"Neuroactive ligand-receptor interaction";"Porphyrin";"7538";NA;NA;NA;NA;NA
"8129";"C05122";"map00120";"Primary bile acid biosynthesis";"Taurocholate";"7544";NA;NA;NA;NA;NA
"8130";"C05122";"map00121";"Secondary bile acid biosynthesis";"Taurocholate";"7544";NA;NA;NA;NA;NA
"8131";"C05122";"map00430";"Taurine and hypotaurine metabolism";"Taurocholate";"7544";NA;NA;NA;NA;NA
"8132";"C05122";"map01100";"Metabolic pathways";"Taurocholate";"7544";NA;NA;NA;NA;NA
"8133";"C05122";"map04976";"Bile secretion";"Taurocholate";"7544";NA;NA;NA;NA;NA
"8134";"C05122";"map04979";"Cholesterol metabolism";"Taurocholate";"7544";NA;NA;NA;NA;NA
"8135";"C05123";"map00430";"Taurine and hypotaurine metabolism";"2-Hydroxyethanesulfonate";"7545";NA;NA;NA;NA;NA
"8136";"C05123";"map01100";"Metabolic pathways";"2-Hydroxyethanesulfonate";"7545";NA;NA;NA;NA;NA
"8137";"C05125";"map00010";"Glycolysis / Gluconeogenesis";"2-(alpha-Hydroxyethyl)thiamine diphosphate";"7546";NA;NA;NA;NA;NA
"8138";"C05125";"map00020";"Citrate cycle (TCA cycle)";"2-(alpha-Hydroxyethyl)thiamine diphosphate";"7546";NA;NA;NA;NA;NA
"8139";"C05125";"map00785";"Lipoic acid metabolism";"2-(alpha-Hydroxyethyl)thiamine diphosphate";"7546";NA;NA;NA;NA;NA
"8140";"C05125";"map00620";"Pyruvate metabolism";"2-(alpha-Hydroxyethyl)thiamine diphosphate";"7546";NA;NA;NA;NA;NA
"8141";"C05125";"map01100";"Metabolic pathways";"2-(alpha-Hydroxyethyl)thiamine diphosphate";"7546";NA;NA;NA;NA;NA
"8142";"C05127";"map00340";"Histidine metabolism";"N-Methylhistamine";"7548";NA;NA;NA;NA;NA
"8143";"C05127";"map01100";"Metabolic pathways";"N-Methylhistamine";"7548";NA;NA;NA;NA;NA
"8144";"C05130";"map00340";"Histidine metabolism";"Imidazole-4-acetaldehyde";"7550";NA;NA;NA;NA;NA
"8145";"C05130";"map01100";"Metabolic pathways";"Imidazole-4-acetaldehyde";"7550";NA;NA;NA;NA;NA
"8146";"C05131";"map00340";"Histidine metabolism";"(1-Ribosylimidazole)-4-acetate";"7551";NA;NA;NA;NA;NA
"8147";"C05133";"map00340";"Histidine metabolism";"4-Imidazolone-5-acetate";"7553";NA;NA;NA;NA;NA
"8148";"C05133";"map01100";"Metabolic pathways";"4-Imidazolone-5-acetate";"7553";NA;NA;NA;NA;NA
"8149";"C05135";"map00340";"Histidine metabolism";"4-(beta-Acetylaminoethyl)imidazole";"7555";NA;NA;NA;NA;NA
"8150";"C05138";"map00140";"Steroid hormone biosynthesis";"17alpha-Hydroxypregnenolone";"7557";NA;NA;NA;NA;NA
"8151";"C05138";"map01100";"Metabolic pathways";"17alpha-Hydroxypregnenolone";"7557";NA;NA;NA;NA;NA
"8152";"C05138";"map04934";"Cushing syndrome";"17alpha-Hydroxypregnenolone";"7557";NA;NA;NA;NA;NA
"8153";"C05138";"map04913";"Ovarian steroidogenesis";"17alpha-Hydroxypregnenolone";"7557";NA;NA;NA;NA;NA
"8154";"C05138";"map04927";"Cortisol synthesis and secretion";"17alpha-Hydroxypregnenolone";"7557";NA;NA;NA;NA;NA
"8155";"C05139";"map00140";"Steroid hormone biosynthesis";"16alpha-Hydroxydehydroepiandrosterone";"7558";NA;NA;NA;NA;NA
"8156";"C05140";"map00140";"Steroid hormone biosynthesis";"16alpha-Hydroxyandrost-4-ene-3,17-dione";"7559";NA;NA;NA;NA;NA
"8157";"C05141";"map00140";"Steroid hormone biosynthesis";"Estriol";"7560";NA;NA;NA;NA;NA
"8158";"C05141";"map01100";"Metabolic pathways";"Estriol";"7560";NA;NA;NA;NA;NA
"8159";"C05141";"map07226";"Progesterone, androgen and estrogen receptor agonists/antagonists";"Estriol";"7560";NA;NA;NA;NA;NA
"8160";"C05143";"map00460";"Cyanoamino acid metabolism";"Dhurrin";"7561";NA;NA;NA;NA;NA
"8161";"C05143";"map01100";"Metabolic pathways";"Dhurrin";"7561";NA;NA;NA;NA;NA
"8162";"C05143";"map01110";"Biosynthesis of secondary metabolites";"Dhurrin";"7561";NA;NA;NA;NA;NA
"8163";"C05144";"map00051";"Fructose and mannose metabolism";"(beta-D-Mannuronate)n";"7562";NA;NA;NA;NA;NA
"8164";"C05144";"map01100";"Metabolic pathways";"(beta-D-Mannuronate)n";"7562";NA;NA;NA;NA;NA
"8165";"C05147";"map00330";"Arginine and proline metabolism";"trans-3-Hydroxy-L-proline";"7565";NA;NA;NA;NA;NA
"8166";"C05147";"map01100";"Metabolic pathways";"trans-3-Hydroxy-L-proline";"7565";NA;NA;NA;NA;NA
"8167";"C05151";"map04613";"Neutrophil extracellular trap formation";"12-O-Tetradecanoylphorbol 13-acetate";"7569";NA;NA;NA;NA;NA
"8168";"C05158";"map00999";"Biosynthesis of various plant secondary metabolites";"trans-beta-D-Glucosyl-2-hydroxycinnamate";"7575";NA;NA;NA;NA;NA
"8169";"C05158";"map01110";"Biosynthesis of secondary metabolites";"trans-beta-D-Glucosyl-2-hydroxycinnamate";"7575";NA;NA;NA;NA;NA
"8170";"C05161";"map00310";"Lysine degradation";"(2R,5S)-2,5-Diaminohexanoate";"7577";NA;NA;NA;NA;NA
"8171";"C05161";"map00470";"D-Amino acid metabolism";"(2R,5S)-2,5-Diaminohexanoate";"7577";NA;NA;NA;NA;NA
"8172";"C05161";"map01100";"Metabolic pathways";"(2R,5S)-2,5-Diaminohexanoate";"7577";NA;NA;NA;NA;NA
"8173";"C05165";"map00627";"Aminobenzoate degradation";"2-Amino-5-oxocyclohex-1-enecarbonyl-CoA";"7580";NA;NA;NA;NA;NA
"8174";"C05165";"map01120";"Microbial metabolism in diverse environments";"2-Amino-5-oxocyclohex-1-enecarbonyl-CoA";"7580";NA;NA;NA;NA;NA
"8175";"C05172";"map00450";"Selenocompound metabolism";"Selenophosphoric acid";"7583";NA;NA;NA;NA;NA
"8176";"C05172";"map01100";"Metabolic pathways";"Selenophosphoric acid";"7583";NA;NA;NA;NA;NA
"8177";"C05174";"map00950";"Isoquinoline alkaloid biosynthesis";"(S)-Cheilanthifoline";"7585";NA;NA;NA;NA;NA
"8178";"C05174";"map01100";"Metabolic pathways";"(S)-Cheilanthifoline";"7585";NA;NA;NA;NA;NA
"8179";"C05174";"map01110";"Biosynthesis of secondary metabolites";"(S)-Cheilanthifoline";"7585";NA;NA;NA;NA;NA
"8180";"C05175";"map00950";"Isoquinoline alkaloid biosynthesis";"Stylopine";"7586";NA;NA;NA;NA;NA
"8181";"C05175";"map01100";"Metabolic pathways";"Stylopine";"7586";NA;NA;NA;NA;NA
"8182";"C05175";"map01110";"Biosynthesis of secondary metabolites";"Stylopine";"7586";NA;NA;NA;NA;NA
"8183";"C05176";"map01063";"Biosynthesis of alkaloids derived from shikimate pathway";"(S)-N-Methylcoclaurine";"7587";NA;NA;NA;NA;NA
"8184";"C05176";"map00950";"Isoquinoline alkaloid biosynthesis";"(S)-N-Methylcoclaurine";"7587";NA;NA;NA;NA;NA
"8185";"C05176";"map01100";"Metabolic pathways";"(S)-N-Methylcoclaurine";"7587";NA;NA;NA;NA;NA
"8186";"C05176";"map01110";"Biosynthesis of secondary metabolites";"(S)-N-Methylcoclaurine";"7587";NA;NA;NA;NA;NA
"8187";"C05177";"map00950";"Isoquinoline alkaloid biosynthesis";"Berbamunine";"7588";NA;NA;NA;NA;NA
"8188";"C05177";"map01110";"Biosynthesis of secondary metabolites";"Berbamunine";"7588";NA;NA;NA;NA;NA
"8189";"C05178";"map01063";"Biosynthesis of alkaloids derived from shikimate pathway";"(R)-Reticuline";"7589";NA;NA;NA;NA;NA
"8190";"C05178";"map00950";"Isoquinoline alkaloid biosynthesis";"(R)-Reticuline";"7589";NA;NA;NA;NA;NA
"8191";"C05178";"map01100";"Metabolic pathways";"(R)-Reticuline";"7589";NA;NA;NA;NA;NA
"8192";"C05178";"map01110";"Biosynthesis of secondary metabolites";"(R)-Reticuline";"7589";NA;NA;NA;NA;NA
"8193";"C05179";"map00950";"Isoquinoline alkaloid biosynthesis";"Salutaridine";"7590";NA;NA;NA;NA;NA
"8194";"C05179";"map01110";"Biosynthesis of secondary metabolites";"Salutaridine";"7590";NA;NA;NA;NA;NA
"8195";"C05179";"map01100";"Metabolic pathways";"Salutaridine";"7590";NA;NA;NA;NA;NA
"8196";"C05189";"map01063";"Biosynthesis of alkaloids derived from shikimate pathway";"Protopine";"7594";NA;NA;NA;NA;NA
"8197";"C05189";"map00950";"Isoquinoline alkaloid biosynthesis";"Protopine";"7594";NA;NA;NA;NA;NA
"8198";"C05189";"map01110";"Biosynthesis of secondary metabolites";"Protopine";"7594";NA;NA;NA;NA;NA
"8199";"C05189";"map01100";"Metabolic pathways";"Protopine";"7594";NA;NA;NA;NA;NA
"8200";"C05190";"map00950";"Isoquinoline alkaloid biosynthesis";"6-Hydroxyprotopine";"7595";NA;NA;NA;NA;NA
"8201";"C05190";"map01100";"Metabolic pathways";"6-Hydroxyprotopine";"7595";NA;NA;NA;NA;NA
"8202";"C05190";"map01110";"Biosynthesis of secondary metabolites";"6-Hydroxyprotopine";"7595";NA;NA;NA;NA;NA
"8203";"C05191";"map00950";"Isoquinoline alkaloid biosynthesis";"Dihydrosanguinarine";"7596";NA;NA;NA;NA;NA
"8204";"C05191";"map01100";"Metabolic pathways";"Dihydrosanguinarine";"7596";NA;NA;NA;NA;NA
"8205";"C05191";"map01110";"Biosynthesis of secondary metabolites";"Dihydrosanguinarine";"7596";NA;NA;NA;NA;NA
"8206";"C05193";"map00950";"Isoquinoline alkaloid biosynthesis";"12-Hydroxydihydrochelirubine";"7598";NA;NA;NA;NA;NA
"8207";"C05193";"map01100";"Metabolic pathways";"12-Hydroxydihydrochelirubine";"7598";NA;NA;NA;NA;NA
"8208";"C05193";"map01110";"Biosynthesis of secondary metabolites";"12-Hydroxydihydrochelirubine";"7598";NA;NA;NA;NA;NA
"8209";"C05194";"map00950";"Isoquinoline alkaloid biosynthesis";"Dihydrochelirubine";"7599";NA;NA;NA;NA;NA
"8210";"C05194";"map01110";"Biosynthesis of secondary metabolites";"Dihydrochelirubine";"7599";NA;NA;NA;NA;NA
"8211";"C05194";"map01100";"Metabolic pathways";"Dihydrochelirubine";"7599";NA;NA;NA;NA;NA
"8212";"C05202";"map01063";"Biosynthesis of alkaloids derived from shikimate pathway";"3'-Hydroxy-N-methyl-(S)-coclaurine";"7607";NA;NA;NA;NA;NA
"8213";"C05202";"map00950";"Isoquinoline alkaloid biosynthesis";"3'-Hydroxy-N-methyl-(S)-coclaurine";"7607";NA;NA;NA;NA;NA
"8214";"C05202";"map01100";"Metabolic pathways";"3'-Hydroxy-N-methyl-(S)-coclaurine";"7607";NA;NA;NA;NA;NA
"8215";"C05202";"map01110";"Biosynthesis of secondary metabolites";"3'-Hydroxy-N-methyl-(S)-coclaurine";"7607";NA;NA;NA;NA;NA
"8216";"C05212";"map00565";"Ether lipid metabolism";"1-Radyl-2-acyl-sn-glycero-3-phosphocholine";"7616";NA;NA;NA;NA;NA
"8217";"C05212";"map01100";"Metabolic pathways";"1-Radyl-2-acyl-sn-glycero-3-phosphocholine";"7616";NA;NA;NA;NA;NA
"8218";"C05220";"map01063";"Biosynthesis of alkaloids derived from shikimate pathway";"Salutaridinol";"7619";NA;NA;NA;NA;NA
"8219";"C05220";"map00950";"Isoquinoline alkaloid biosynthesis";"Salutaridinol";"7619";NA;NA;NA;NA;NA
"8220";"C05220";"map01100";"Metabolic pathways";"Salutaridinol";"7619";NA;NA;NA;NA;NA
"8221";"C05220";"map01110";"Biosynthesis of secondary metabolites";"Salutaridinol";"7619";NA;NA;NA;NA;NA
"8222";"C05223";"map00061";"Fatty acid biosynthesis";"Dodecanoyl-[acyl-carrier protein]";"7620";NA;NA;NA;NA;NA
"8223";"C05223";"map00333";"Prodigiosin biosynthesis";"Dodecanoyl-[acyl-carrier protein]";"7620";NA;NA;NA;NA;NA
"8224";"C05223";"map00540";"Lipopolysaccharide biosynthesis";"Dodecanoyl-[acyl-carrier protein]";"7620";NA;NA;NA;NA;NA
"8225";"C05223";"map01100";"Metabolic pathways";"Dodecanoyl-[acyl-carrier protein]";"7620";NA;NA;NA;NA;NA
"8226";"C05223";"map01110";"Biosynthesis of secondary metabolites";"Dodecanoyl-[acyl-carrier protein]";"7620";NA;NA;NA;NA;NA
"8227";"C05223";"map01212";"Fatty acid metabolism";"Dodecanoyl-[acyl-carrier protein]";"7620";NA;NA;NA;NA;NA
"8228";"C05231";"map00310";"Lysine degradation";"L-3-Aminobutyryl-CoA";"7627";NA;NA;NA;NA;NA
"8229";"C05231";"map01100";"Metabolic pathways";"L-3-Aminobutyryl-CoA";"7627";NA;NA;NA;NA;NA
"8230";"C05235";"map00640";"Propanoate metabolism";"Hydroxyacetone";"7630";NA;NA;NA;NA;NA
"8231";"C05235";"map01100";"Metabolic pathways";"Hydroxyacetone";"7630";NA;NA;NA;NA;NA
"8232";"C05239";"map00230";"Purine metabolism";"5-Aminoimidazole";"7633";NA;NA;NA;NA;NA
"8233";"C05239";"map01100";"Metabolic pathways";"5-Aminoimidazole";"7633";NA;NA;NA;NA;NA
"8234";"C05243";"map00950";"Isoquinoline alkaloid biosynthesis";"(R)-N-Methylcoclaurine";"7636";NA;NA;NA;NA;NA
"8235";"C05247";"map00950";"Isoquinoline alkaloid biosynthesis";"10-Hydroxydihydrosanguinarine";"7637";NA;NA;NA;NA;NA
"8236";"C05247";"map01100";"Metabolic pathways";"10-Hydroxydihydrosanguinarine";"7637";NA;NA;NA;NA;NA
"8237";"C05247";"map01110";"Biosynthesis of secondary metabolites";"10-Hydroxydihydrosanguinarine";"7637";NA;NA;NA;NA;NA
"8238";"C05258";"map00062";"Fatty acid elongation";"(S)-3-Hydroxyhexadecanoyl-CoA";"7645";NA;NA;NA;NA;NA
"8239";"C05258";"map00071";"Fatty acid degradation";"(S)-3-Hydroxyhexadecanoyl-CoA";"7645";NA;NA;NA;NA;NA
"8240";"C05258";"map01100";"Metabolic pathways";"(S)-3-Hydroxyhexadecanoyl-CoA";"7645";NA;NA;NA;NA;NA
"8241";"C05258";"map01212";"Fatty acid metabolism";"(S)-3-Hydroxyhexadecanoyl-CoA";"7645";NA;NA;NA;NA;NA
"8242";"C05259";"map00062";"Fatty acid elongation";"3-Oxopalmitoyl-CoA";"7646";NA;NA;NA;NA;NA
"8243";"C05259";"map00071";"Fatty acid degradation";"3-Oxopalmitoyl-CoA";"7646";NA;NA;NA;NA;NA
"8244";"C05259";"map01100";"Metabolic pathways";"3-Oxopalmitoyl-CoA";"7646";NA;NA;NA;NA;NA
"8245";"C05259";"map01212";"Fatty acid metabolism";"3-Oxopalmitoyl-CoA";"7646";NA;NA;NA;NA;NA
"8246";"C05260";"map00062";"Fatty acid elongation";"(S)-3-Hydroxytetradecanoyl-CoA";"7647";NA;NA;NA;NA;NA
"8247";"C05260";"map00071";"Fatty acid degradation";"(S)-3-Hydroxytetradecanoyl-CoA";"7647";NA;NA;NA;NA;NA
"8248";"C05260";"map01100";"Metabolic pathways";"(S)-3-Hydroxytetradecanoyl-CoA";"7647";NA;NA;NA;NA;NA
"8249";"C05260";"map01212";"Fatty acid metabolism";"(S)-3-Hydroxytetradecanoyl-CoA";"7647";NA;NA;NA;NA;NA
"8250";"C05261";"map00062";"Fatty acid elongation";"3-Oxotetradecanoyl-CoA";"7648";NA;NA;NA;NA;NA
"8251";"C05261";"map00071";"Fatty acid degradation";"3-Oxotetradecanoyl-CoA";"7648";NA;NA;NA;NA;NA
"8252";"C05261";"map01100";"Metabolic pathways";"3-Oxotetradecanoyl-CoA";"7648";NA;NA;NA;NA;NA
"8253";"C05261";"map01212";"Fatty acid metabolism";"3-Oxotetradecanoyl-CoA";"7648";NA;NA;NA;NA;NA
"8254";"C05262";"map00062";"Fatty acid elongation";"(S)-3-Hydroxydodecanoyl-CoA";"7649";NA;NA;NA;NA;NA
"8255";"C05262";"map00071";"Fatty acid degradation";"(S)-3-Hydroxydodecanoyl-CoA";"7649";NA;NA;NA;NA;NA
"8256";"C05262";"map01100";"Metabolic pathways";"(S)-3-Hydroxydodecanoyl-CoA";"7649";NA;NA;NA;NA;NA
"8257";"C05262";"map01212";"Fatty acid metabolism";"(S)-3-Hydroxydodecanoyl-CoA";"7649";NA;NA;NA;NA;NA
"8258";"C05263";"map00062";"Fatty acid elongation";"3-Oxododecanoyl-CoA";"7650";NA;NA;NA;NA;NA
"8259";"C05263";"map00071";"Fatty acid degradation";"3-Oxododecanoyl-CoA";"7650";NA;NA;NA;NA;NA
"8260";"C05263";"map01100";"Metabolic pathways";"3-Oxododecanoyl-CoA";"7650";NA;NA;NA;NA;NA
"8261";"C05263";"map01212";"Fatty acid metabolism";"3-Oxododecanoyl-CoA";"7650";NA;NA;NA;NA;NA
"8262";"C05264";"map00062";"Fatty acid elongation";"(S)-Hydroxydecanoyl-CoA";"7651";NA;NA;NA;NA;NA
"8263";"C05264";"map00071";"Fatty acid degradation";"(S)-Hydroxydecanoyl-CoA";"7651";NA;NA;NA;NA;NA
"8264";"C05264";"map01100";"Metabolic pathways";"(S)-Hydroxydecanoyl-CoA";"7651";NA;NA;NA;NA;NA
"8265";"C05264";"map01212";"Fatty acid metabolism";"(S)-Hydroxydecanoyl-CoA";"7651";NA;NA;NA;NA;NA
"8266";"C05265";"map00062";"Fatty acid elongation";"3-Oxodecanoyl-CoA";"7652";NA;NA;NA;NA;NA
"8267";"C05265";"map00071";"Fatty acid degradation";"3-Oxodecanoyl-CoA";"7652";NA;NA;NA;NA;NA
"8268";"C05265";"map01100";"Metabolic pathways";"3-Oxodecanoyl-CoA";"7652";NA;NA;NA;NA;NA
"8269";"C05265";"map01212";"Fatty acid metabolism";"3-Oxodecanoyl-CoA";"7652";NA;NA;NA;NA;NA
"8270";"C05266";"map00062";"Fatty acid elongation";"(S)-3-Hydroxyoctanoyl-CoA";"7653";NA;NA;NA;NA;NA
"8271";"C05266";"map00071";"Fatty acid degradation";"(S)-3-Hydroxyoctanoyl-CoA";"7653";NA;NA;NA;NA;NA
"8272";"C05266";"map01100";"Metabolic pathways";"(S)-3-Hydroxyoctanoyl-CoA";"7653";NA;NA;NA;NA;NA
